Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt
103 1759268877.815686 0.06197714805603027
104 1759268877.8737378 0.05797982215881348
105 1759268877.9361026 0.06231045722961426
106 1759268878.0333676 0.09710240364074707
107 1759268878.0975103 0.06404948234558105
108 1759268878.7532706 0.6556527614593506
109 1759268878.8214757 0.06809544563293457
110 1759268878.9045258 0.08294391632080078
111 1759268878.963779 0.05914568901062012
112 1759268879.0314689 0.06757783889770508
113 1759268879.0965312 0.06496715545654297
114 1759268879.1626465 0.06600403785705566
115 1759268879.2242138 0.06146240234375
116 1759268879.2865236 0.06221723556518555
117 1759268879.3643374 0.07771849632263184
118 1759268879.4175093 0.05307316780090332
119 1759268879.4855652 0.06794500350952148
120 1759268879.5603464 0.07466959953308105
121 1759268879.6316967 0.07124972343444824
122 1759268879.838645 0.20683765411376953
123 1759268879.9074476 0.06869626045227051
124 1759268879.9804158 0.07286238670349121
125 1759268880.0388615 0.05833625793457031
126 1759268880.1087635 0.06980705261230469
127 1759268880.1652446 0.0563807487487793
128 1759268880.2307777 0.0654299259185791
129 1759268880.2977774 0.06688189506530762
130 1759268880.3583896 0.06051373481750488
131 1759268880.4282544 0.06975126266479492
132 1759268880.4887779 0.060419321060180664
133 1759268880.5717928 0.08289861679077148
134 1759268880.6295514 0.05765843391418457
135 1759268880.6938295 0.06415653228759766
136 1759268880.7509112 0.05698704719543457
137 1759268880.8213902 0.07037615776062012
138 1759268880.8909445 0.06943798065185547
139 1759268880.9642074 0.07316970825195312
140 1759268881.7523546 0.7880685329437256
141 1759268881.824182 0.07172870635986328
142 1759268881.8900409 0.06576061248779297
143 1759268881.9552782 0.06513762474060059
144 1759268882.0267658 0.07142353057861328
145 1759268882.0920515 0.06515645980834961
146 1759268882.248027 0.1558377742767334
147 1759268882.3112319 0.06310129165649414
148 1759268882.3907006 0.07936239242553711
149 1759268882.465927 0.07511568069458008
150 1759268882.5336192 0.06759023666381836
151 1759268882.6299834 0.09626412391662598
152 1759268882.7001264 0.07004141807556152
