Using Bao: True
python3 baoctl.py --train_mode retrain --dataset job-light-ranges --repeat 0 --alpha 0.5 --train_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
154 1759498959.2409365 0.6878488063812256
155 1759498959.8156073 0.5745439529418945
156 1759498962.3751078 2.559354066848755
157 1759498962.500649 0.12520956993103027
158 1759498967.2944076 4.793591499328613
159 1759498967.4453814 0.15082454681396484
160 1759498968.2801902 0.8346359729766846
161 1759498969.080635 0.8003325462341309
162 1759498969.6661248 0.5854141712188721
163 1759498970.43021 0.7639265060424805
164 1759498972.5940278 2.163714647293091
165 1759498973.3365464 0.7424426078796387
166 1759498974.025933 0.689267635345459
167 1759498976.3300862 2.3040518760681152
168 1759498976.800587 0.4703190326690674
169 1759498978.2162683 1.415543556213379
170 1759498978.9246588 0.7083001136779785
171 1759498979.4835596 0.5587892532348633
172 1759498980.145003 0.5886936187744141
173 1759498981.632914 1.487781286239624
174 1759498983.7040033 2.0709598064422607
175 1759498986.5059302 2.801799774169922
176 1759498986.894083 0.38805627822875977
177 1759498987.2205203 0.3262503147125244
178 1759498987.9778795 0.7572286128997803
179 1759498988.71536 0.7373964786529541
180 1759498990.512301 1.79681396484375
181 1759498992.137786 1.6253697872161865
182 1759498992.8599906 0.7220737934112549
183 1759498993.610742 0.7504665851593018
184 1759498994.2414036 0.6305313110351562
185 1759498995.51428 1.2727136611938477
186 1759498996.0796018 0.5652003288269043
187 1759498996.7206345 0.6409096717834473
188 1759499001.1238842 4.403139114379883
189 1759499001.5875509 0.4635326862335205
190 1759499005.4781244 3.8904330730438232
191 1759499006.014918 0.5366301536560059
192 1759499007.9690096 1.9539618492126465
193 1759499010.3483593 2.379227638244629
